,Timestamp,Manufacturing Plant Identifier,Product Identifier,Production Quantity,Production Costs,Capacity Constraints
1069,2023-09-25 22:39:28,Plant C,PROD002,140.57187650631647,47.42,150
1070,2023-09-25 18:55:03,Plant C,PROD003,68.37727607694902,45.61,162
1071,2023-09-26 00:24:05,Plant A,PROD002,56.91505119380998,26.43,151
1072,2023-09-26 16:01:54,Plant B,PROD001,87.39430255011145,45.69,100
1073,2023-09-27 10:09:07,Plant C,PROD002,89.92699548651841,10.23,134
1074,2023-09-26 23:38:08,Plant C,PROD002,50.49626369146942,16.41,125
1075,2023-09-27 12:56:24,Plant A,PROD002,127.53301396972462,38.57,161
1076,2023-09-28 00:39:11,Plant B,PROD002,122.48685231587748,15.26,196
1077,2023-09-28 01:43:14,Plant A,PROD003,117.71017053501802,27.19,102
1078,2023-09-28 16:33:05,Plant C,PROD002,84.09378677819822,16.1,194
1079,2023-09-27 18:08:43,Plant C,PROD002,125.63002077977602,17.94,123
1080,2023-09-28 21:58:02,Plant C,PROD003,115.12658712133856,35.16,200
1081,2023-09-29 00:36:52,Plant A,PROD002,64.99806340386769,34.66,129
1082,2023-09-28 17:47:42,Plant A,PROD002,153.78847880212524,29.17,106
1083,2023-09-29 03:56:45,Plant C,PROD002,106.49948003209309,19.88,154
1084,2023-09-30 15:51:16,Plant A,PROD002,61.1740829749611,14.03,123
1085,2023-09-30 02:55:43,Plant A,PROD001,97.70105089296266,40.82,132
1086,2023-09-29 13:41:30,Plant A,PROD002,105.84674517071949,36.01,142
1087,2023-09-30 18:31:19,Plant A,PROD003,94.34899161444922,48.73,174
1088,2023-09-30 22:51:19,Plant C,PROD001,64.51176185565687,39.01,124
1089,2023-10-01 16:12:54,Plant A,PROD001,93.51080586136419,49.01,168
1090,2023-10-01 13:54:50,Plant B,PROD003,53.80720160480934,41.64,157
1091,2023-10-01 12:01:07,Plant A,PROD001,149.32510775026353,17.61,176
1092,2023-10-01 13:55:28,Plant B,PROD003,93.6772537815345,32.5,163
1093,2023-10-01 02:21:00,Plant B,PROD001,148.7968106835471,45.17,151
1094,2023-10-02 08:37:38,Plant C,PROD003,106.0195764106843,32.09,158
1095,2023-10-01 23:46:39,Plant A,PROD003,75.0144346241046,20.82,128
1096,2023-10-03 15:20:35,Plant A,PROD001,157.52372149039513,34.21,182
1097,2023-10-03 15:41:22,Plant B,PROD002,124.19533696008601,21.8,141
1098,2023-10-02 16:22:28,Plant A,PROD001,100.4086574860067,31.5,180
1099,2023-10-03 15:54:53,Plant C,PROD003,132.65102041582261,32.04,113
1100,2023-10-04 03:26:53,Plant B,PROD003,162.98393644948146,19.27,128
1101,2023-10-03 11:39:13,Plant C,PROD002,153.33141524529168,17.55,155
1102,2023-10-04 04:10:38,Plant B,PROD002,118.51297976435494,34.31,193
1103,2023-10-03 23:35:03,Plant A,PROD001,93.97698303216508,15.49,118
1104,2023-10-04 18:02:51,Plant A,PROD001,100.58969316504242,15.29,177
1105,2023-10-04 11:31:16,Plant A,PROD002,181.4635577559904,31.69,134
1106,2023-10-04 14:54:44,Plant B,PROD003,156.22072736529284,23.27,190
1107,2023-10-04 18:51:29,Plant A,PROD001,164.05302727670255,31.79,131
1108,2023-10-05 16:52:35,Plant A,PROD001,64.03294507369137,15.9,165
1109,2023-10-05 15:10:46,Plant C,PROD002,138.92677783889386,29.67,136
1110,2023-10-05 06:09:41,Plant A,PROD002,77.62748245303135,45.82,128
1111,2023-10-06 11:49:49,Plant C,PROD001,123.27635875626272,37.49,119
1112,2023-10-07 07:23:45,Plant C,PROD002,150.7688813027115,41.95,136
1113,2023-10-07 08:26:50,Plant A,PROD001,111.29583790786936,42.59,119
1114,2023-10-07 05:50:43,Plant A,PROD002,112.32107613973798,24.1,173
1115,2023-10-07 13:04:05,Plant B,PROD002,125.82171391203806,46.86,154
1116,2023-10-07 15:48:02,Plant B,PROD003,78.01436582887705,33.24,153
1117,2023-10-07 23:51:42,Plant B,PROD003,127.61110213630917,18.13,167
1118,2023-10-07 14:46:47,Plant A,PROD002,59.745228779834605,21.79,146
1119,2023-10-07 09:44:25,Plant A,PROD002,97.43723290760535,14.69,170
1120,2023-10-09 00:28:44,Plant C,PROD002,111.49719822661149,36.51,190
1121,2023-10-08 04:34:21,Plant A,PROD002,159.66319259225378,10.5,161
1122,2023-10-09 09:18:13,Plant B,PROD001,141.36874383291428,26.46,119
1123,2023-10-08 07:01:01,Plant B,PROD003,95.62882752226487,34.17,156
1124,2023-10-10 12:32:07,Plant A,PROD003,112.60108272124633,43.18,164
1125,2023-10-09 14:48:41,Plant C,PROD001,88.81599154586186,49.12,164
1126,2023-10-10 01:51:47,Plant A,PROD003,149.08551984284503,34.2,195
1127,2023-10-10 07:14:22,Plant A,PROD002,154.2321422510583,35.87,188
1128,2023-10-10 14:45:24,Plant A,PROD003,83.61795748648981,16.51,134
1129,2023-10-10 13:29:06,Plant A,PROD001,98.361237716984,19.61,108
1130,2023-10-10 23:56:08,Plant A,PROD002,114.16172531851856,10.34,172
1131,2023-10-10 23:35:33,Plant B,PROD002,141.06190248130272,38.11,196
1132,2023-10-12 17:59:31,Plant A,PROD003,81.51002361115108,41.84,142
1133,2023-10-12 11:08:45,Plant B,PROD003,66.87824983753269,13.73,175
1134,2023-10-12 16:10:35,Plant C,PROD002,164.97673502551578,30.65,129
1135,2023-10-12 06:18:02,Plant C,PROD003,83.61905622605852,34.94,177
1136,2023-10-12 18:01:50,Plant B,PROD001,176.4521429605459,48.32,105
1137,2023-10-12 12:56:18,Plant C,PROD001,155.72555958896265,29.96,180
1138,2023-10-12 05:55:02,Plant B,PROD002,124.48185758063543,17.17,140
1139,2023-10-12 16:30:53,Plant B,PROD003,91.41412336723246,48.87,133
1140,2023-10-14 05:42:28,Plant B,PROD001,101.18417395568116,24.67,105
1141,2023-10-14 11:24:14,Plant C,PROD002,137.28991627380856,11.71,140
1142,2023-10-14 09:17:41,Plant C,PROD001,149.42914012703946,25.03,107
1143,2023-10-14 13:19:35,Plant C,PROD003,155.4618783776601,35.7,151
1144,2023-10-15 00:36:48,Plant B,PROD001,153.87116209486834,26.06,113
1145,2023-10-14 15:07:42,Plant A,PROD003,58.30503097075931,11.53,140
1146,2023-10-15 00:53:56,Plant A,PROD003,70.61252020971381,47.46,160
1147,2023-10-15 08:02:31,Plant B,PROD001,106.55844475475746,20.79,155
1148,2023-10-16 00:24:16,Plant C,PROD001,60.089474261716745,30.99,122
1149,2023-10-15 18:49:05,Plant C,PROD001,109.95212432154551,16.58,133
1150,2023-10-16 09:11:01,Plant B,PROD003,112.64991022214816,32.81,153
1151,2023-10-15 21:16:24,Plant A,PROD001,89.76166951320094,36.56,171
1152,2023-10-17 07:32:48,Plant C,PROD003,84.47598431325784,44.57,195
1153,2023-10-16 18:04:30,Plant A,PROD001,144.4331010373254,35.37,186
1154,2023-10-16 23:37:43,Plant C,PROD001,157.23594379227728,34.04,174
1155,2023-10-17 06:26:28,Plant A,PROD001,129.7842239045268,10.65,144
1156,2023-10-18 05:10:50,Plant B,PROD001,123.37490259958673,24.09,164
1157,2023-10-17 06:52:29,Plant C,PROD003,142.83627253151462,32.11,154
1158,2023-10-18 14:17:38,Plant A,PROD002,113.31758198289941,34.82,169
1159,2023-10-18 10:53:32,Plant A,PROD002,77.94718118283915,40.0,111
1160,2023-10-18 16:25:44,Plant C,PROD001,137.48059829186818,18.47,169
1161,2023-10-18 21:39:32,Plant B,PROD002,94.95617579938924,26.52,170
1162,2023-10-18 17:15:42,Plant C,PROD002,96.29839850374503,45.18,190
1163,2023-10-19 12:08:41,Plant B,PROD001,134.25605970743294,11.31,139
1164,2023-10-19 19:35:57,Plant A,PROD003,144.70399470148058,48.37,119
1165,2023-10-20 15:41:04,Plant B,PROD003,143.16652095720414,27.16,130
1166,2023-10-19 16:52:38,Plant C,PROD002,83.3988159457949,38.4,149
1167,2023-10-19 18:07:29,Plant A,PROD002,127.98297173135649,16.36,164
1168,2023-10-21 04:43:58,Plant B,PROD003,70.88772993450416,38.3,126
1169,2023-10-21 10:14:14,Plant A,PROD002,61.659709523069026,17.46,173
1170,2023-10-21 04:13:00,Plant C,PROD001,119.06058631199825,36.37,128
1171,2023-10-21 06:10:35,Plant B,PROD001,173.74906201290173,47.09,110
1172,2023-10-21 12:04:37,Plant A,PROD001,55.66430218016091,25.63,113
1173,2023-10-21 18:56:33,Plant B,PROD003,78.9244857647633,35.34,102
1174,2023-10-22 00:43:34,Plant B,PROD003,135.18909422119134,14.69,120
1175,2023-10-21 17:41:43,Plant B,PROD003,101.55229127771274,17.71,144
1176,2023-10-23 04:33:29,Plant A,PROD002,125.74228104006549,11.18,168
1177,2023-10-22 04:17:58,Plant A,PROD002,108.20149104176696,23.94,128
1178,2023-10-22 09:56:36,Plant C,PROD001,90.6386868428302,20.0,183
1179,2023-10-23 02:12:10,Plant A,PROD002,70.76352616197768,22.46,187
1180,2023-10-24 09:51:01,Plant A,PROD003,121.15363241547273,14.3,192
1181,2023-10-23 09:21:53,Plant B,PROD001,137.02036989768163,48.32,154
1182,2023-10-24 08:39:28,Plant B,PROD001,140.0057929814118,11.2,175
1183,2023-10-23 06:24:20,Plant A,PROD003,144.3636356226516,41.18,141
1184,2023-10-24 09:19:39,Plant A,PROD003,58.85690652233786,32.47,101
1185,2023-10-25 07:54:24,Plant B,PROD002,138.5478998031556,12.99,136
1186,2023-10-25 13:39:00,Plant C,PROD002,115.57176638778986,29.95,153
1187,2023-10-24 04:21:41,Plant B,PROD003,117.48425521584805,21.4,153
1188,2023-10-25 16:00:38,Plant C,PROD003,166.8840888468596,11.48,200
1189,2023-10-26 04:40:32,Plant C,PROD002,104.42488860597602,22.04,167
1190,2023-10-25 17:08:51,Plant B,PROD001,66.47720586877435,37.86,196
1191,2023-10-25 21:48:22,Plant B,PROD002,145.66906373690188,18.96,163
1192,2023-10-27 02:21:18,Plant A,PROD002,119.14752562578794,38.96,117
1193,2023-10-26 11:32:52,Plant B,PROD003,137.201897312028,11.92,168
1194,2023-10-26 11:50:04,Plant B,PROD002,159.7038510324056,33.34,109
1195,2023-10-27 16:44:21,Plant A,PROD003,107.38658572159322,27.87,116
1196,2023-10-28 03:29:56,Plant A,PROD001,98.98603221134212,29.31,166
1197,2023-10-28 04:29:39,Plant A,PROD001,138.69565055645444,39.41,133
1198,2023-10-28 12:24:13,Plant A,PROD002,50.09324119326984,17.52,188
1199,2023-10-28 03:07:09,Plant A,PROD002,91.94437838271708,38.34,143
1200,2023-10-28 16:01:12,Plant C,PROD001,80.68691738344121,44.71,119
1201,2023-10-29 05:54:35,Plant C,PROD001,73.71667832536464,35.94,125
1202,2023-10-28 04:01:53,Plant A,PROD003,123.7856343036327,29.05,159
1203,2023-10-28 19:19:29,Plant C,PROD001,95.3613689077798,30.09,157
1204,2023-10-30 09:56:27,Plant C,PROD003,68.32867490788207,17.76,142
1205,2023-10-29 08:12:34,Plant A,PROD002,99.63941937773548,35.85,151
1206,2023-10-29 16:58:02,Plant A,PROD003,83.84247262058108,19.06,128
1207,2023-10-29 19:15:03,Plant C,PROD003,78.45049845256513,29.81,189
1208,2023-10-30 21:13:46,Plant A,PROD001,141.43914246653992,30.13,200
1209,2023-10-30 23:48:32,Plant C,PROD002,122.74216635653092,16.67,179
1210,2023-10-31 01:44:30,Plant B,PROD003,101.84222110007923,45.25,158
1211,2023-10-31 02:41:02,Plant A,PROD001,73.67611534629643,28.9,186
1212,2023-10-31 14:27:56,Plant A,PROD002,88.58695768011737,41.01,102
1213,2023-11-01 00:08:48,Plant A,PROD001,117.25088670696944,29.46,138
1214,2023-11-01 10:32:39,Plant B,PROD002,127.39786548392976,29.37,158
1215,2023-10-31 20:20:17,Plant B,PROD002,77.85769643997365,24.29,187
1216,2023-11-02 00:57:05,Plant A,PROD002,123.06054702197741,35.55,131
1217,2023-11-01 16:06:07,Plant B,PROD001,73.68896264287406,46.41,180
1218,2023-11-02 03:16:19,Plant B,PROD003,90.77629885115547,38.07,142
1219,2023-11-01 23:47:34,Plant C,PROD002,180.13707329099253,29.96,115
1220,2023-11-02 22:25:52,Plant C,PROD003,58.75199960255828,29.47,118
1221,2023-11-02 14:55:25,Plant A,PROD001,133.17944567034752,10.2,137
1222,2023-11-03 11:50:35,Plant B,PROD002,124.60493407151635,36.61,184
1223,2023-11-02 09:27:49,Plant C,PROD003,94.6547080925017,21.63,119
1224,2023-11-03 15:08:36,Plant A,PROD001,160.1644538808823,45.72,160
1225,2023-11-04 09:21:14,Plant B,PROD002,153.5417891476815,40.71,176
1226,2023-11-04 08:19:20,Plant B,PROD003,127.15702971597854,31.83,117
1227,2023-11-04 08:36:40,Plant B,PROD003,134.29879860269804,38.5,200
1228,2023-11-05 02:04:34,Plant B,PROD002,110.59245013647853,13.54,145
1229,2023-11-05 15:57:19,Plant A,PROD001,78.57839561452738,45.11,178
1230,2023-11-05 15:38:31,Plant A,PROD001,84.77867909457531,28.41,196
1231,2023-11-04 16:14:18,Plant A,PROD003,63.41658517991384,32.62,110
1232,2023-11-06 04:20:55,Plant C,PROD002,78.9351893315818,18.2,142
1233,2023-11-06 01:47:04,Plant A,PROD002,80.20764009248202,35.13,171
1234,2023-11-06 02:42:30,Plant C,PROD001,126.65882936594026,30.79,100
1235,2023-11-06 08:43:29,Plant A,PROD002,50.54738271806923,26.18,126
1236,2023-11-07 08:38:51,Plant A,PROD001,121.30444964178041,14.93,130
1237,2023-11-07 13:36:02,Plant A,PROD003,84.27275678389434,31.87,181
1238,2023-11-07 11:53:45,Plant B,PROD002,156.7897600412331,25.43,161
1239,2023-11-06 08:11:57,Plant A,PROD003,111.15464467436347,33.22,159
1240,2023-11-08 03:36:06,Plant A,PROD002,69.58200278102173,28.72,182
1241,2023-11-08 08:34:18,Plant C,PROD003,179.40930570213501,46.1,158
1242,2023-11-08 06:26:48,Plant C,PROD003,103.67384615078551,38.61,149
1243,2023-11-08 02:26:28,Plant A,PROD001,90.52127973198394,25.06,135
1244,2023-11-09 01:44:43,Plant B,PROD003,127.08683731288488,37.91,177
1245,2023-11-08 18:02:00,Plant C,PROD002,149.91816280082568,19.27,174
1246,2023-11-09 14:31:29,Plant C,PROD001,135.30501988183852,41.82,113
1247,2023-11-08 13:30:52,Plant A,PROD002,87.82603937338176,14.58,122
1248,2023-11-09 13:07:34,Plant C,PROD003,69.64837295983938,37.95,109
1249,2023-11-09 18:09:28,Plant B,PROD002,85.6002843949324,19.02,117
1250,2023-11-10 04:28:44,Plant C,PROD001,118.76064452329113,13.85,120
1251,2023-11-09 09:24:44,Plant A,PROD002,61.72889958937583,37.29,117
1252,2023-11-10 18:59:15,Plant C,PROD002,83.19657952621117,34.74,182
1253,2023-11-10 05:21:52,Plant C,PROD001,171.60714111398772,41.3,117
1254,2023-11-11 07:10:46,Plant B,PROD001,101.40479864601288,46.89,112
1255,2023-11-11 12:40:12,Plant B,PROD003,137.33451165120394,19.66,149
1256,2023-11-11 22:06:22,Plant C,PROD002,54.391178681014395,47.48,178
1257,2023-11-11 11:29:14,Plant B,PROD001,86.5640697308144,18.17,183
1258,2023-11-12 01:26:19,Plant C,PROD003,72.74833822498454,46.17,142
1259,2023-11-11 21:10:16,Plant C,PROD001,99.8569040092137,45.5,197
1260,2023-11-13 12:08:21,Plant B,PROD001,144.17175721385743,29.1,116
1261,2023-11-13 10:30:04,Plant A,PROD002,133.45620904727718,37.28,102
1262,2023-11-13 10:47:14,Plant C,PROD003,154.71397468598144,31.98,102
1263,2023-11-12 05:19:15,Plant A,PROD003,162.74954594030999,19.53,156
1264,2023-11-13 13:31:18,Plant A,PROD001,114.03502467243297,49.64,175
1265,2023-11-14 10:38:28,Plant A,PROD003,62.67130301838235,23.99,192
1266,2023-11-13 04:33:50,Plant C,PROD002,98.82379932257723,20.01,131
1267,2023-11-14 09:21:15,Plant C,PROD001,69.32597532071736,22.11,126
1268,2023-11-15 15:44:46,Plant B,PROD001,124.43568312589603,30.14,199
1269,2023-11-14 05:04:55,Plant A,PROD002,85.76502387358427,43.66,144
1270,2023-11-14 06:05:11,Plant C,PROD003,88.8129108192795,49.12,129
1271,2023-11-14 23:19:10,Plant C,PROD003,85.09444952568231,33.53,156
1272,2023-11-16 00:36:28,Plant B,PROD003,86.54513512360822,11.78,110
1273,2023-11-15 23:25:24,Plant A,PROD001,106.38998008532974,47.49,148
1274,2023-11-15 05:52:50,Plant C,PROD002,210.68656737271007,23.64,196
1275,2023-11-16 03:38:34,Plant C,PROD001,201.59581574628368,25.52,155
1276,2023-11-17 07:18:24,Plant C,PROD003,137.3495098551222,20.4,186
1277,2023-11-16 15:09:58,Plant B,PROD001,57.896523734499,13.42,159
1278,2023-11-17 13:25:59,Plant A,PROD002,160.3443621883332,20.02,198
1279,2023-11-17 00:04:26,Plant C,PROD001,100.0140552910514,27.75,198
1280,2023-11-18 03:16:49,Plant A,PROD003,115.24056581578604,12.34,156
1281,2023-11-18 07:03:41,Plant A,PROD002,173.79326802465008,20.38,135
1282,2023-11-18 08:40:45,Plant B,PROD003,149.99812065508547,11.54,116
1283,2023-11-18 13:43:09,Plant C,PROD002,145.0739430534188,49.68,164
1284,2023-11-18 12:07:49,Plant B,PROD001,182.0893333822592,14.37,102
1285,2023-11-19 00:33:58,Plant C,PROD001,72.40524872997915,26.64,156
1286,2023-11-19 06:34:42,Plant C,PROD002,99.92269149399226,45.9,154
1287,2023-11-19 04:55:05,Plant B,PROD001,127.56216288236068,46.47,160
1288,2023-11-20 03:47:13,Plant A,PROD003,179.95039346417371,38.51,113
1289,2023-11-19 03:06:04,Plant A,PROD003,130.90664481845636,48.21,148
1290,2023-11-19 22:11:23,Plant A,PROD001,78.42774177746512,41.93,172
1291,2023-11-19 11:28:36,Plant C,PROD001,81.00050999505297,23.15,160
1292,2023-11-20 20:16:57,Plant B,PROD002,144.48788593606227,24.48,129
1293,2023-11-20 19:05:18,Plant B,PROD001,82.8120096429138,19.19,171
1294,2023-11-20 17:30:31,Plant A,PROD003,65.11107838975627,23.66,168
1295,2023-11-21 04:37:50,Plant A,PROD001,87.10614083878629,45.99,110
1296,2023-11-21 20:48:17,Plant B,PROD002,168.83612417051796,15.06,101
1297,2023-11-22 10:56:21,Plant A,PROD002,93.68411140965249,46.17,155
1298,2023-11-21 22:55:21,Plant B,PROD001,120.94836984615888,33.66,116
1299,2023-11-21 18:01:38,Plant C,PROD001,91.43114464464357,35.23,113
1300,2023-11-23 04:28:39,Plant C,PROD003,113.21004222347361,13.35,155
1301,2023-11-23 20:52:20,Plant A,PROD001,106.1374707050166,33.52,175
1302,2023-11-23 11:28:14,Plant A,PROD003,119.60421564986203,21.41,129
1303,2023-11-23 13:59:59,Plant B,PROD002,191.2602513224618,18.43,140
1304,2023-11-24 04:12:45,Plant C,PROD001,127.71057244265037,29.47,135
1305,2023-11-24 02:31:50,Plant A,PROD001,188.91282409163034,21.15,121
1306,2023-11-24 08:07:30,Plant A,PROD003,86.37421563917897,31.52,126
1307,2023-11-24 11:44:05,Plant A,PROD001,168.5410443722309,39.28,100
1308,2023-11-25 03:49:17,Plant C,PROD001,95.86558876956524,45.56,116
1309,2023-11-24 06:42:08,Plant B,PROD003,152.2946143069037,39.77,133
1310,2023-11-25 05:59:36,Plant A,PROD003,133.82496495087796,41.08,193
1311,2023-11-25 10:46:24,Plant C,PROD003,202.2994681429927,17.62,188
1312,2023-11-26 02:14:16,Plant C,PROD001,76.96506882091217,25.05,184
1313,2023-11-25 11:47:07,Plant A,PROD003,67.84886045606129,17.94,186
1314,2023-11-26 06:00:19,Plant A,PROD001,127.71054970267627,38.4,166
1315,2023-11-26 03:49:23,Plant A,PROD003,130.18032152898368,36.28,153
1316,2023-11-27 08:00:34,Plant A,PROD002,88.58699502968284,24.29,138
1317,2023-11-27 06:43:29,Plant B,PROD001,92.67604731531176,23.02,137
1318,2023-11-27 21:02:38,Plant C,PROD002,114.63579810567151,15.12,154
1319,2023-11-27 12:36:30,Plant B,PROD003,119.17015316457939,12.43,162
1320,2023-11-27 12:09:52,Plant B,PROD003,161.4907285457837,20.73,133
1321,2023-11-27 07:59:55,Plant C,PROD001,165.53337462379383,31.44,128
1322,2023-11-28 05:01:35,Plant C,PROD002,121.03004162331852,10.84,114
1323,2023-11-27 14:04:33,Plant B,PROD003,96.68739884034278,30.75,111
1324,2023-11-28 23:25:06,Plant B,PROD001,157.36140865787806,46.43,168
1325,2023-11-29 15:19:29,Plant B,PROD003,128.56959519464817,14.1,152
1326,2023-11-28 06:13:13,Plant B,PROD003,149.23123569675326,20.9,162
1327,2023-11-28 21:06:43,Plant A,PROD001,131.97263699388898,12.96,200
1328,2023-11-29 08:22:30,Plant C,PROD001,76.62300229520841,13.82,190
1329,2023-11-29 14:09:40,Plant C,PROD003,86.63733410177154,22.09,150
1330,2023-11-29 17:44:38,Plant B,PROD001,169.3789612081585,48.68,125
1331,2023-11-30 13:42:05,Plant C,PROD002,109.30180416902195,39.1,135
1332,2023-11-30 08:07:07,Plant B,PROD001,124.59714757234258,27.88,197
1333,2023-11-30 18:37:36,Plant B,PROD003,84.9467915898606,16.77,172
1334,2023-12-01 00:24:30,Plant B,PROD003,111.44813646853763,40.42,175
1335,2023-12-01 01:45:58,Plant A,PROD003,117.77050732526428,32.61,198
1336,2023-12-02 14:50:51,Plant B,PROD003,61.07141691362421,19.43,100
1337,2023-12-02 10:07:48,Plant B,PROD001,83.52294350829318,37.97,190
1338,2023-12-01 04:35:28,Plant B,PROD002,56.992025165293086,11.56,116
1339,2023-12-01 15:35:16,Plant B,PROD001,80.06281907897923,10.37,163
1340,2023-12-02 17:27:42,Plant A,PROD001,106.94723278238412,32.55,155
1341,2023-12-03 05:42:34,Plant A,PROD002,157.86860017319714,20.05,118
1342,2023-12-03 04:38:34,Plant B,PROD003,187.85567103405577,38.6,126
1343,2023-12-03 00:12:09,Plant B,PROD002,73.07238882222047,17.51,101
1344,2023-12-03 20:08:46,Plant C,PROD003,59.8495281478723,35.45,112
1345,2023-12-04 00:25:29,Plant A,PROD001,183.8497806004348,39.17,144
1346,2023-12-04 01:04:40,Plant B,PROD003,167.2843430800681,16.1,179
1347,2023-12-04 07:42:41,Plant C,PROD003,76.2866304327614,23.21,127
1348,2023-12-04 19:24:01,Plant C,PROD003,74.63613604325701,10.11,177
1349,2023-12-05 04:26:04,Plant A,PROD002,66.0542207037414,13.11,127
1350,2023-12-04 08:55:51,Plant A,PROD001,56.434535502595054,19.63,117
1351,2023-12-04 06:50:59,Plant B,PROD001,147.39292837023947,45.33,148
1352,2023-12-06 07:06:33,Plant A,PROD002,171.41657445839698,37.8,121
1353,2023-12-05 18:57:03,Plant B,PROD001,170.25981185624514,40.83,187
1354,2023-12-06 09:50:34,Plant B,PROD003,127.48164147788958,17.16,193
1355,2023-12-06 09:32:45,Plant C,PROD001,68.74470645742807,46.63,101
1356,2023-12-07 00:58:46,Plant C,PROD003,135.86326583954897,38.17,101
1357,2023-12-07 18:29:11,Plant B,PROD002,119.47230829052289,35.29,180
1358,2023-12-06 17:45:56,Plant B,PROD001,166.17053613898605,34.52,122
1359,2023-12-06 14:54:05,Plant C,PROD003,62.950647537513746,12.24,119
1360,2023-12-08 14:03:05,Plant C,PROD003,128.44012786976123,39.5,190
1361,2023-12-08 01:43:32,Plant B,PROD003,140.4395443440414,30.65,186
1362,2023-12-07 22:44:07,Plant C,PROD002,137.72077620150432,39.16,151
1363,2023-12-08 22:27:44,Plant A,PROD003,95.57972268170005,43.68,122
1364,2023-12-09 11:43:38,Plant A,PROD001,117.6430862508347,47.21,139
1365,2023-12-08 17:57:14,Plant A,PROD001,99.87152427830854,40.67,114
1366,2023-12-08 23:27:31,Plant A,PROD002,123.22731466185121,35.69,127
1367,2023-12-08 12:53:34,Plant A,PROD001,91.76851063148453,32.6,195
1368,2023-12-10 14:40:36,Plant B,PROD002,103.83207343332812,20.58,128
1369,2023-12-09 07:59:29,Plant B,PROD003,64.59958739661498,11.47,145
1370,2023-12-10 07:22:06,Plant C,PROD001,166.47425672545438,41.85,149
1371,2023-12-09 20:31:12,Plant A,PROD001,140.37844569558658,20.33,143
1372,2023-12-11 10:00:09,Plant B,PROD003,71.80437998519324,22.92,133
1373,2023-12-10 14:57:11,Plant C,PROD003,70.2846018138874,16.35,148
1374,2023-12-10 23:08:22,Plant B,PROD003,55.102225899378894,17.45,142
1375,2023-12-10 11:12:18,Plant A,PROD001,114.69330126694926,20.1,156
1376,2023-12-11 22:42:12,Plant B,PROD002,108.5740482878993,14.31,176
1377,2023-12-12 07:45:08,Plant B,PROD002,117.33655635084062,45.46,199
1378,2023-12-11 14:08:07,Plant C,PROD001,74.55164385406084,48.81,167
1379,2023-12-12 04:15:03,Plant B,PROD003,110.4995219483919,45.32,198
1380,2023-12-13 13:18:18,Plant B,PROD002,132.01159200071476,32.21,139
1381,2023-12-13 08:11:15,Plant B,PROD002,96.4944761179002,36.74,100
1382,2023-12-13 02:12:30,Plant B,PROD003,166.3059223798276,40.93,190
1383,2023-12-13 18:40:40,Plant B,PROD001,67.46381005469667,48.81,186
1384,2023-12-13 07:59:09,Plant A,PROD002,134.25398859534596,34.42,128
1385,2023-12-14 00:33:19,Plant B,PROD003,76.8704882436512,25.36,109
1386,2023-12-14 06:27:41,Plant A,PROD001,67.03118423978502,17.18,154
1387,2023-12-14 19:26:15,Plant B,PROD002,78.50601212276982,44.5,187
1388,2023-12-15 08:13:18,Plant A,PROD002,141.12125052466862,26.07,120
1389,2023-12-15 08:23:21,Plant A,PROD002,78.12978170174759,24.91,138
1390,2023-12-14 22:21:23,Plant B,PROD003,178.928673065987,40.38,191
1391,2023-12-15 03:41:17,Plant C,PROD001,108.53883192349932,39.11,110
1392,2023-12-16 19:38:07,Plant B,PROD001,131.1715420013484,37.46,155
1393,2023-12-15 15:04:34,Plant B,PROD003,95.35712918717425,26.68,154
1394,2023-12-16 12:09:02,Plant B,PROD001,105.2874864417836,19.95,141
1395,2023-12-16 08:22:57,Plant A,PROD002,145.19458032217537,37.56,168
1396,2023-12-17 11:26:33,Plant A,PROD003,74.39430565482608,49.07,193
1397,2023-12-16 23:02:36,Plant C,PROD001,97.37257615760487,26.03,112
1398,2023-12-16 21:55:32,Plant A,PROD001,133.76314992930025,41.75,195
1399,2023-12-16 14:25:38,Plant C,PROD002,96.82240881648723,24.97,133
1400,2023-12-18 20:00:56,Plant B,PROD003,139.2486465579819,11.83,127
1401,2023-12-17 12:18:45,Plant B,PROD002,63.90582484139109,20.99,123
1402,2023-12-17 17:02:40,Plant B,PROD001,74.73184329989533,12.55,176
1403,2023-12-17 20:52:13,Plant B,PROD003,63.14641730277434,29.02,193
1404,2023-12-19 03:20:05,Plant C,PROD003,89.27205586026945,18.43,101
1405,2023-12-19 06:20:03,Plant C,PROD003,111.92803076462792,29.46,121
1406,2023-12-19 06:01:34,Plant B,PROD003,71.00172810048217,28.7,110
1407,2023-12-19 06:16:55,Plant A,PROD003,151.98374689517695,32.26,179
1408,2023-12-19 23:17:13,Plant B,PROD003,171.5589598053547,18.73,130
1409,2023-12-20 17:27:23,Plant A,PROD001,86.19679926718085,26.34,173
1410,2023-12-20 03:12:36,Plant A,PROD002,88.60806624491899,48.41,153
1411,2023-12-19 15:52:25,Plant C,PROD003,83.08750512668522,43.05,140
1412,2023-12-21 05:58:41,Plant B,PROD002,152.95095072118676,36.25,120
1413,2023-12-20 20:38:06,Plant C,PROD002,62.95876627195401,18.97,112
1414,2023-12-21 16:59:02,Plant C,PROD001,145.57271535462485,20.0,179
1415,2023-12-21 16:00:50,Plant C,PROD001,133.48912261862444,25.57,180
1416,2023-12-22 01:12:08,Plant C,PROD002,119.68096793842417,46.86,124
